boundary_id,name,state,month,family,total,status_single_source,status_corroborated,status_contradicted,status_unassessed,severity_low,severity_medium,severity_high,severity_unknown
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-03,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-03,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-03,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-04,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-05,SEC,1,1,0,0,0,0,0,0,1
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,POL,1,1,0,0,0,0,0,0,1
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-06,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-07,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-08,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-09,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-10,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-11,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2025-12,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-01,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-02,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-03,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-04,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-05,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-06,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-07,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-08,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961997,Municipio Urbaneja,Anzoátegui,2026-09,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-09,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,SAN,1,1,0,0,0,0,0,0,1
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-10,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-11,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2024-12,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-01,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-02,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-03,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-04,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-05,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-06,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-07,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-08,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,ELM,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,EXT,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,MAC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,OIL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,POL,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,SAN,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-09,SEC,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-10,CON,0,0,0,0,0,0,0,0,0
osm:relation:10961998,Municipio Guanta,Anzoátegui,2025-10,ELM,0,0,0,0,0,0,0,0,0
